,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
periodic,0.006641800661872,0.005610093356008,0.0015101811262903,0.0016608189828087,0.0015429500348701,0.0028140264068791,0.0021971644578778,0.0015003930450162,0.0014211058750474,0.0014210593339759
