,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
periodic,0.064466935057794,0.0569311265721853,0.0079418568752908,0.0097824218792934,0.0094081421439713,0.0277328442850056,0.0166689456714535,0.005278010520096,0.0053448812366788,0.0053392710669028
