,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
periodic,0.0148547016276876,0.0148033982122968,0.0155265008569067,0.0148736255239792,0.0148844511230922,0.1631215344728961,0.0262776407730507,0.0148235201037627,0.0149782186674847,0.0149728491370588
