Time,frontend
2020-08-13 18:41:00,7.53484030139361
2020-08-13 18:42:00,4.73238685596214
2020-08-13 18:43:00,3
2020-08-13 18:44:00,2.80037338311775
2020-08-13 18:45:00,3.93307112859143
2020-08-13 18:46:00,3.26644890340644
2020-08-13 18:47:00,4.59969335377641
2020-08-13 18:48:00,4.79904019196161
2020-08-13 18:49:00,5.6
2020-08-13 18:50:00,11.6666666666667
2020-08-13 18:51:00,3.73333333333333
2020-08-13 18:52:00,7.06619558696087
2020-08-13 18:53:00,18.4
2020-08-13 18:54:00,12.2008133875592
2020-08-13 18:55:00,13.8666666666667
2020-08-13 18:56:00,12.6
2020-08-13 18:57:00,11.3295568143952
2020-08-13 18:58:00,15.4
2020-08-13 18:59:00,9.59936004266382
2020-08-13 19:00:00,11.8023604720944
2020-08-13 19:01:00,14.2704721259002
2020-08-13 19:02:00,14.3952015994668
2020-08-13 19:03:00,14.4666666666667
2020-08-13 19:04:00,15
2020-08-13 19:05:00,18.6666666666667
2020-08-13 19:06:00,13.9351913588478
2020-08-13 19:07:00,14.4666666666667
2020-08-13 19:08:00,13.1991200586628
2020-08-13 19:09:00,18.8
2020-08-13 19:10:00,20.8638848153579
2020-08-13 19:11:00,18.7270909696768
2020-08-13 19:12:00,19.7333333333333
2020-08-13 19:13:00,20.0666666666667
2020-08-13 19:14:00,13.9324045063662
2020-08-13 19:15:00,25.264982334511
2020-08-13 19:16:00,26.8666666666666
2020-08-13 19:17:00,21.2
2020-08-13 19:18:00,22.3288675598214
2020-08-13 19:19:00,33.2666666666667
2020-08-13 19:20:00,18.0666666666667
2020-08-13 19:21:00,26.2649156722885
2020-08-13 19:22:00,24.8650089994
2020-08-13 19:23:00,20.5986267582161
2020-08-13 19:24:00,26.064929004733
2020-08-13 19:25:00,33.1333333333333
2020-08-13 19:26:00,29.4686312420828
2020-08-13 19:27:00,24.6
2020-08-13 19:28:00,24.4715609788624
2020-08-13 19:29:00,25.2
2020-08-13 19:30:00,30.1433811270424
2020-08-13 19:31:00,20.7916833266693
2020-08-13 19:32:00,32.2537651606024
2020-08-13 19:33:00,34.3333333333333
2020-08-13 19:34:00,28.3446712018141
2020-08-13 19:35:00,31.7333333333333
2020-08-13 19:36:00,20.2
2020-08-13 19:37:00,28.8743664977327
2020-08-13 19:38:00,35.9357290486032
2020-08-13 19:39:00,34.5333333333333
2020-08-13 19:40:00,25.6683778918594
2020-08-13 19:41:00,35.6666666666667
2020-08-13 19:42:00,35.2
2020-08-13 19:43:00,39.2666666666667
2020-08-13 19:44:00,37.3925214957009
2020-08-13 19:45:00,40.5306312912473
2020-08-13 19:46:00,26.9333333333333
2020-08-13 19:47:00,39.7253882556822
2020-08-13 19:48:00,45.1303246450237
2020-08-13 19:49:00,32.9978001466569
2020-08-13 19:50:00,35.1333333333333
2020-08-13 19:51:00,32.1461918100574
2020-08-13 19:52:00,37.7974801679888
2020-08-13 19:53:00,30.8020534702313
2020-08-13 19:54:00,53.2631157922805
2020-08-13 19:55:00,33.5310979268049
