,arima,lstm,mlp,rf,svr,xgboost
decreasing,0.2484088293806911,0.1253395330083344,0.0154563374389467,0.2561958188967612,0.3446430636984865,0.1983173947608027
increasing,0.1027731607458515,0.0474931050203215,0.0215163155244474,0.0209385700207609,0.0665753279025185,0.315157886191192
periodic,0.2582679212513405,0.0327825594256482,0.0112920348969094,0.005946843181783,0.0582700229087501,0.2611707179363604
random,0.1214505188569759,0.029609126044265,0.030606104220788,0.0239244520041685,0.0361749027160751,0.1079364340998519
