,arima,lstm,mlp,rf,svr,xgboost
decreasing,0.0129423052999518,0.005987992820919,0.0021911738121288,0.0049710557247778,0.0974445844028429,0.3417344631608293
increasing,0.1026992798186769,0.0461287559042407,0.0531232467798127,0.1433803718887708,0.2798423574811585,0.0727878491623802
periodic,0.0926676322619284,0.0384505795124005,0.0398010510966637,0.0387349073190608,0.0649069385677598,0.0935410677688052
random,0.0129606803271187,0.0068743168140391,0.0036914309718951,0.0029180613081012,0.0127210739516316,0.2290265949227809
