,arima,lstm,mlp,rf,svr,xgboost
decreasing,0.1506923914552299,0.0201071221783774,0.0189486231467835,0.20581273067657,0.4349875886372086,0.289103540394018
increasing,0.0813219487108424,0.1080712168218818,0.0369304242370206,0.0426235652388155,0.10079636504935,0.2538840702538724
periodic,1.0105839120625335,0.0452673057054066,0.0233681470082502,0.0206790551683697,0.0516203298684519,0.2371964788687055
random,0.1214881832730069,0.0320855870471468,0.021593128944224,0.0206790551683697,0.0270699061600011,0.1680800632293531
