,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
random,0.0451853189757174,0.0451788178010566,0.0455738015686541,0.0458361680448506,0.0458443819653557,0.1724214651443628,0.0467535261717817,0.0704372608810722,0.1497453952550953,0.1518000486449628
