,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
increasing,0.1374314662817188,0.1371320440921542,0.1393913318867349,0.9771879055213756,0.9038787264480144,0.3279807447747013,0.1995052925908957,0.1379859730618186,0.8908738386031985,0.8876268442045331
