,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
increasing,0.0006891271039172,0.000686127570036,0.0007089220861702,0.000689873755073,0.0006911315312089,0.0039248554508393,0.0014522313705895,0.0006946992855981,0.0007099417176658,0.0007071961920645
