,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,0.0207425476676755,0.0208203442127834,0.0278232718386232,0.017162332704141,0.0175755106864931,0.1604182174867904,0.1581416832415111,0.1433677595214563,0.1426751188782205,0.1401012550827596
