,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,5667.605496357775,5438.931690334871,5793.44669375511,10.819612723371984,11.63286932857972,42644.80515930319,44662.96137399005,42625.025803132055,39.714412971359415,39.31653809244283
