,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,0.0551261387061339,0.0550038254803877,0.0792279420951802,0.0382606528087484,0.0401025423907065,1.380114759522696,1.4905464775884485,1.584436485019583,0.9536950044881288,0.9514048922746174
