,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,0.0580517086036887,0.0584158707298111,0.08252529605714,0.058135863493045,0.0582020449054021,0.4306662368487313,0.4385701004841986,0.4070042292209631,3.792059245484744,3.586522719862422
