,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,0.0106457103583633,0.0099782580300098,0.0730812105607795,0.0107538219781104,0.0107538219781104,0.1832323931406764,0.136212329693315,0.010144052559794,0.0582045830995038,0.0571151462655779
