,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,0.0248151903351043,0.0214714502063771,0.0236470035541332,0.0241482798952327,0.0234133759639171,0.2358155904456036,0.2738777795020999,0.3485974022663693,0.3372666728724931,0.337354177735914
