Time,frontend
2020-08-10 12:36:00,3966.66666666667
2020-08-10 12:37:00,3890.58020932868
2020-08-10 12:38:00,3609.33333333333
2020-08-10 12:39:00,4007.73281781215
2020-08-10 12:40:00,4078.66666666667
2020-08-10 12:41:00,4084.09075757239
2020-08-10 12:42:00,4140
2020-08-10 12:43:00,4144
2020-08-10 12:44:00,3898.66666666667
2020-08-10 12:45:00,4096
2020-08-10 12:46:00,4213.9175257732
2020-08-10 12:47:00,4185.05432971135
2020-08-10 12:48:00,4190.66666666667
2020-08-10 12:49:00,4253.33333333333
2020-08-10 12:50:00,4148
2020-08-10 12:51:00,4079.63736556751
2020-08-10 12:52:00,4350.66666666667
2020-08-10 12:53:00,4525.33333333333
2020-08-10 12:54:00,4383.70775281648
2020-08-10 12:55:00,4528
2020-08-10 12:56:00,4433.33333333333
2020-08-10 12:57:00,4480
2020-08-10 12:58:00,4712
2020-08-10 12:59:00,4560
2020-08-10 13:00:00,4636
2020-08-10 13:01:00,4630.55938152575
2020-08-10 13:02:00,4510.66666666667
2020-08-10 13:03:00,4746.66666666667
2020-08-10 13:04:00,4898.55780982645
2020-08-10 13:05:00,4350.66666666667
2020-08-10 13:06:00,4500
2020-08-10 13:07:00,4689.33333333333
2020-08-10 13:08:00,4929.33333333333
2020-08-10 13:09:00,4884
2020-08-10 13:10:00,4845.91285799987
2020-08-10 13:11:00,4990.55576542743
2020-08-10 13:12:00,4990.66666666667
2020-08-10 13:13:00,4709.33333333333
2020-08-10 13:14:00,4606.66666666667
2020-08-10 13:15:00,4905.33333333333
2020-08-10 13:16:00,4909.81785872945
2020-08-10 13:17:00,4920
2020-08-10 13:18:00,4922.55727650497
2020-08-10 13:19:00,4965.33333333333
2020-08-10 13:20:00,4820
2020-08-10 13:21:00,4949.33333333333
2020-08-10 13:22:00,5086.66666666667
2020-08-10 13:23:00,5114.66666666667
2020-08-10 13:24:00,4932
2020-08-10 13:25:00,4824
2020-08-10 13:26:00,5281.33333333333
2020-08-10 13:27:00,5264.11698037734
2020-08-10 13:28:00,5080
2020-08-10 13:29:00,5022.66666666667
2020-08-10 13:30:00,5190.66666666667
2020-08-10 13:31:00,4818.77375052779
2020-08-10 13:32:00,5076
2020-08-10 13:33:00,5139.42895233863
2020-08-10 13:34:00,4964
2020-08-10 13:35:00,5021.33333333333
2020-08-10 13:36:00,4958.66666666667
2020-08-10 13:37:00,5234.66666666667
2020-08-10 13:38:00,4936
2020-08-10 13:39:00,4949.00339977335
2020-08-10 13:40:00,5426.79404576761
2020-08-10 13:41:00,5168.87387787752
2020-08-10 13:42:00,5121.33333333333
2020-08-10 13:43:00,5269.33333333333
2020-08-10 13:44:00,5077.33333333333
2020-08-10 13:45:00,5228
2020-08-10 13:46:00,5283.8825803871
2020-08-10 13:47:00,5045.33333333333
2020-08-10 13:48:00,5198.66666666667
2020-08-10 13:49:00,4956
2020-08-10 13:50:00,4988.11084690771
2020-08-10 13:51:00,5164
2020-08-10 13:52:00,5131.65788947404
2020-08-10 13:53:00,5225.21721739517
2020-08-10 13:54:00,4733.33333333333
2020-08-10 13:55:00,5069.33333333333
2020-08-10 13:56:00,5068.11262472499
2020-08-10 13:57:00,4790.24086747845
2020-08-10 13:58:00,5118.66666666667
2020-08-10 13:59:00,5177.33333333333
2020-08-10 14:00:00,4964
2020-08-10 14:01:00,4968
2020-08-10 14:02:00,5180.57561951328
2020-08-10 14:03:00,5277.33333333333
2020-08-10 14:04:00,5188.11529145092
2020-08-10 14:05:00,4973.44385430787
2020-08-10 14:06:00,4906.7757061268
2020-08-10 14:07:00,5188.87210025775
2020-08-10 14:08:00,5200
2020-08-10 14:09:00,5176
2020-08-10 14:10:00,5109.44687659726
2020-08-10 14:11:00,5586.66666666667
2020-08-10 14:12:00,5190.55132108175
2020-08-10 14:13:00,4991.11269107714
2020-08-10 14:14:00,4852
2020-08-10 14:15:00,4992
2020-08-10 14:16:00,5174.09176758138
2020-08-10 14:17:00,5034.66666666667
2020-08-10 14:18:00,4992
2020-08-10 14:19:00,5198.66666666667
2020-08-10 14:20:00,4870.66666666667
2020-08-10 14:21:00,5081.33333333333
2020-08-10 14:22:00,5344
2020-08-10 14:23:00,4778.4542909204
2020-08-10 14:24:00,5108
2020-08-10 14:25:00,5384.11964710327
2020-08-10 14:26:00,5184
2020-08-10 14:27:00,4988
2020-08-10 14:28:00,5014.66666666667
2020-08-10 14:29:00,5010.66666666667
2020-08-10 14:30:00,5044.6726230164
2020-08-10 14:31:00,5119.54492933961
2020-08-10 14:32:00,5108
2020-08-10 14:33:00,5296
2020-08-10 14:34:00,4825.22610608653
2020-08-10 14:35:00,4933.1140838185
2020-08-10 14:36:00,5159.65602293181
2020-08-10 14:37:00,4648
2020-08-10 14:38:00,5009.55598026579
2020-08-10 14:39:00,4785.33333333333
2020-08-10 14:40:00,5114.66666666667
2020-08-10 14:41:00,4810.66666666667
2020-08-10 14:42:00,5028
2020-08-10 14:43:00,4921.33333333333
2020-08-10 14:44:00,4872
2020-08-10 14:45:00,4846.66666666667
2020-08-10 14:46:00,5056
2020-08-10 14:47:00,4812
2020-08-10 14:48:00,4951.55986134566
2020-08-10 14:49:00,5030.66666666667
2020-08-10 14:50:00,4869.33333333333
2020-08-10 14:51:00,4774.66666666667
2020-08-10 14:52:00,4724.10498011067
2020-08-10 14:53:00,4865.1171059064
2020-08-10 14:54:00,4862.55860980867
2020-08-10 14:55:00,4835.35528596187
2020-08-10 14:56:00,4701.43780972911
2020-08-10 14:57:00,4782.66666666667
2020-08-10 14:58:00,4793.43985421898
2020-08-10 14:59:00,4842.45144660237
2020-08-10 15:00:00,4696
2020-08-10 15:01:00,4734.66666666667
2020-08-10 15:02:00,4732
2020-08-10 15:03:00,4737.33333333333
2020-08-10 15:04:00,4737.33333333333
2020-08-10 15:05:00,4618.66666666667
2020-08-10 15:06:00,4674.35504299713
2020-08-10 15:07:00,4710.66666666667
2020-08-10 15:08:00,4632
2020-08-10 15:09:00,4821.33333333333
2020-08-10 15:10:00,4709.33333333333
2020-08-10 15:11:00,4642.76983932976
2020-08-10 15:12:00,4621.33333333333
2020-08-10 15:13:00,4640
2020-08-10 15:14:00,4564
2020-08-10 15:15:00,4446.66666666667
2020-08-10 15:16:00,4505.33333333333
2020-08-10 15:17:00,4449.33333333333
2020-08-10 15:18:00,4201.33333333333
2020-08-10 15:19:00,4464
2020-08-10 15:20:00,4438.66666666667
2020-08-10 15:21:00,4264
2020-08-10 15:22:00,4154.38970735284
2020-08-10 15:23:00,4105.33333333333
2020-08-10 15:24:00,4140
2020-08-10 15:25:00,4140
2020-08-10 15:26:00,4046.66666666667
2020-08-10 15:27:00,4056
2020-08-10 15:28:00,4120
2020-08-10 15:29:00,4138.66666666667
2020-08-10 15:30:00,3970.66666666667
2020-08-10 15:31:00,3962.66666666667
2020-08-10 15:32:00,3894.66666666667
2020-08-10 15:33:00,4060
2020-08-10 15:34:00,3821.33333333333
2020-08-10 15:35:00,3779.91600186662
2020-08-10 15:36:00,3864
2020-08-10 15:37:00,3772
2020-08-10 15:38:00,3620
2020-08-10 15:39:00,3548
2020-08-10 15:40:00,3533.17630327541
2020-08-10 15:41:00,3489.33333333333
2020-08-10 15:42:00,3426.66666666667
2020-08-10 15:43:00,3541.33333333333
2020-08-10 15:44:00,3436
2020-08-10 15:45:00,3328
2020-08-10 15:46:00,3346.66666666667
2020-08-10 15:47:00,3344
2020-08-10 15:48:00,3190.66666666667
2020-08-10 15:49:00,3281.18750277765
2020-08-10 15:50:00,3089.33333333333
2020-08-10 15:51:00,3044
2020-08-10 15:52:00,3060.925209972
2020-08-10 15:53:00,2846.66666666667
2020-08-10 15:54:00,2894.66666666667
2020-08-10 15:55:00,2749.33333333333
2020-08-10 15:56:00,2766.66666666667
2020-08-10 15:57:00,2665.33333333333
2020-08-10 15:58:00,2552
2020-08-10 15:59:00,2613.33333333333
2020-08-10 16:00:00,2581.33333333333
2020-08-10 16:01:00,2492
2020-08-10 16:02:00,2384
2020-08-10 16:03:00,2366.66666666667
2020-08-10 16:04:00,2145.33333333333
2020-08-10 16:05:00,2169.33333333333
2020-08-10 16:06:00,2218.66666666667
2020-08-10 16:07:00,2171.46919641865
2020-08-10 16:08:00,2049.33333333333
2020-08-10 16:09:00,2050.66666666667
2020-08-10 16:10:00,1866.66666666667
2020-08-10 16:11:00,1858.79058603907
