,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
increasing,0.0012059498239579,0.0012052608578346,0.00139075693756,0.0012055516554894,0.0012055516554894,0.0020589148427405,0.0012068432405103,0.0037502206652855,0.0019234777307626,0.0018960971173186
