,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
increasing,2.54316725063306,2.554992199517403,1.8625006779280815,0.7863451919201931,0.8392050600385922,1.230174969517228,1.5352904632168725,2.822173681902606,0.9069194958557178,0.9056286703765428
