,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
increasing,3.2657525974762938,3.263170216280757,3.935498155324214,3.3458994783781137,3.5657145719336323,7.927886866978224,6.385474242964255,3.939956626047588,4.494336593424954,4.463727504388246
