,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
increasing,0.0273527517099646,0.0273485831700345,0.0293633743731321,0.0273314535202922,0.0273314535202922,0.0363850489059096,0.0272654461995823,0.0459816303640879,0.0346019146504366,0.0343247593467956
