,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
increasing,3.2795872939032757,3.2778143169819702,3.996116226231915,3.316693106166725,3.518960891742986,8.33135624396906,6.671196778494366,4.032526533437373,4.36447587543986,4.3362230555941
