Time,microservice3
00:00:00,51.0050955414013
00:01:00,50.2879015310718
00:02:00,47.9095022624434
00:03:00,45.8678787878788
00:04:00,46.1591799819114
00:05:00,47.4692099729649
00:06:00,47.7859111791731
00:07:00,47.3254172015404
00:08:00,42.929091484647
00:09:00,46.1610970996217
00:10:00,49.1614568396903
00:11:00,47.8610855565777
00:12:00,47.0939759036145
00:13:00,47.5476334951456
00:14:00,50.7377369007804
00:15:00,52.3567021873247
00:16:00,48.6214165261383
00:17:00,50.4918799889898
00:18:00,52.6844197138315
00:19:00,55.1866863905325
00:20:00,53.6625144843569
00:21:00,53.5877771120431
00:22:00,49.6795235394214
00:23:00,51.4946033459255
00:24:00,50.5599310146594
00:25:00,52.3591929525433
00:26:00,49.455710955711
00:27:00,54.5801832760596
00:28:00,53.6567499298344
00:29:00,49.8079061148857
00:30:00,50.3725840023788
00:31:00,48.6324167872648
00:32:00,46.6901653611836
00:33:00,48.385600976205
00:34:00,48.8960216998192
00:35:00,51.9479715082069
00:36:00,48.6854241010157
00:37:00,49.0964830376595
00:38:00,48.7500714898484
00:39:00,51.6232704402516
00:40:00,50.0867718446602
00:41:00,48.0422448350293
00:42:00,53.6105153021188
00:43:00,47.6220517192384
00:44:00,51.3100391134289
00:45:00,48.1203423967775
00:46:00,49.2408198121264
00:47:00,49.3950850661626
00:48:00,45.9293849658314
00:49:00,48.3977947413062
00:50:00,44.7400356930399
00:51:00,48.1067961165049
00:52:00,46.2406387665198
00:53:00,52.9185367353212
00:54:00,48.2318753744757
00:55:00,49.8810465470033
00:56:00,44.2718173287457
00:57:00,45.3110336081167
00:58:00,45.5378670788254
00:59:00,45.7297481279782
01:00:00,50.8039573820396
01:01:00,49.4641817122889
01:02:00,44.936944937833
01:03:00,47.1005739273025
01:04:00,48.1991446137396
01:05:00,48.3402280562185
01:06:00,49.0535471595542
01:07:00,48.3104712041885
01:08:00,49.2804491793838
01:09:00,48.3703019100431
01:10:00,48.0591875168146
01:11:00,49.5260837619398
01:12:00,50.213204951857
01:13:00,52.9951974386339
01:14:00,52.0580628803245
01:15:00,53.7322633170505
01:16:00,51.1470122675109
01:17:00,50.0171404682274
01:18:00,49.2675253378378
01:19:00,49.7649410774411
01:20:00,51.5973001038422
01:21:00,52.7930427985148
01:22:00,49.826068466936
01:23:00,51.3212218007586
01:24:00,50.100942408377
01:25:00,48.0996607294317
01:26:00,48.9253203711887
01:27:00,49.2792048246594
01:28:00,46.5940930475693
01:29:00,44.0022535211268
01:30:00,44.5696868938764
01:31:00,47.9355072463768
01:32:00,48.5308641975309
01:33:00,51.7163733969579
01:34:00,44.526224210788
01:35:00,48.38855160451
01:36:00,48.9945280437757
01:37:00,48.2563343205002
01:38:00,48.9215805471125
01:39:00,49.2130672674606
01:40:00,47.2795510347247
01:41:00,45.8764397905759
01:42:00,44.2600912600913
01:43:00,44.6895826025956
01:44:00,47.2481778425656
01:45:00,47.2203560631508
01:46:00,53.5742043551089
01:47:00,46.8400267737617
01:48:00,52.872357399282
01:49:00,48.796690843155
01:50:00,51.9739167017249
01:51:00,49.5538062973296
01:52:00,49.2801403798514
01:53:00,53.470168374817
01:54:00,52.3337136337707
01:55:00,47.969405220368
01:56:00,46.9104452054795
01:57:00,45.2094203920463
01:58:00,35.7004865313872
01:59:00,34.6593984962406
02:00:00,37.0699579605476
02:01:00,34.5227272727273
02:02:00,31.5759065093928
02:03:00,33.3602998769162
02:04:00,30.6733536851287
02:05:00,31.6123764026219
02:06:00,55.6471280602637
02:07:00,59.3641468682506
02:08:00,55.6974204043691
02:09:00,56.5813209194065
02:10:00,54.2000571591883
02:11:00,53.0446813912161
02:12:00,51.773724707894
02:13:00,57.7943686006826
02:14:00,55.8607664736697
02:15:00,53.8004509582864
02:16:00,55.7028837751238
02:17:00,54.4511010362694
02:18:00,52.5048134777377
02:19:00,58.4310344827586
02:20:00,53.0478353012413
02:21:00,49.5902555910543
02:22:00,48.9796329905223
02:23:00,47.7960042060988
02:24:00,40.9330024813896
02:25:00,43.9178959916555
02:26:00,38
02:27:00,35.0595975232198
02:28:00,35.0594884838208
02:29:00,31.0385723231058
02:30:00,40.1660856853705
02:31:00,36.8597022457734
02:32:00,33.8363733905579
02:33:00,31.1128488607254
02:34:00,33.2664844956635
02:35:00,28.6604743544807
02:36:00,26.4675675675676
02:37:00,27.2101359703337
02:38:00,23.8067672238076
02:39:00,26.4494796911715
02:40:00,25.4494503125674
02:41:00,47.4884615384615
02:42:00,46.909499214013
02:43:00,48.6654594839294
02:44:00,49.7354605114279
02:45:00,46.9718111346018
02:46:00,48.4034357105674
02:47:00,48.8326541700625
02:48:00,48.5841829705153
02:49:00,44.1088012958963
02:50:00,43.0949507780248
02:51:00,43.8852905569007
02:52:00,44.3329366260042
02:53:00,46.2670394966795
02:54:00,45.5318717011774
02:55:00,54.5753070458953
02:56:00,63.5255255255255
02:57:00,61.6736059479554
02:58:00,61.760761589404
02:59:00,59.7016706443914
03:00:00,68.0871104815864
03:01:00,62.9081508515815
03:02:00,71.4213606437454
03:03:00,67.4473503097041
03:04:00,71.493893129771
03:05:00,76.1758326878389
03:06:00,66.5391229578676
03:07:00,68.7482142857143
03:08:00,65.3339055793991
03:09:00,69.9018932874355
03:10:00,74.5442231075697
03:11:00,67.922165820643
03:12:00,71.3794037940379
03:13:00,66.375
03:14:00,65.1613508442777
03:15:00,63.9499105545617
03:16:00,62.7778884462151
03:17:00,64.2155440414508
03:18:00,62.3056994818653
03:19:00,72.9030303030303
03:20:00,60.1623931623932
03:21:00,68.46875
03:22:00,50.7133620689655
03:23:00,61.9169510807736
03:24:00,58.5489021956088
03:25:00,64.9843912591051
03:26:00,59.0334412081985
03:27:00,72.1884654994851
03:28:00,52.0112485939258
03:29:00,63.0828538550058
03:30:00,62.4860074626866
03:31:00,62.2329360780065
03:32:00,62.5263713080169
03:33:00,55.4915074309979
03:34:00,61.6814734561214
03:35:00,57.7155555555556
03:36:00,53.7994448299792
03:37:00,57.3193832599119
03:38:00,55.4368231046931
03:39:00,55.560824742268
03:40:00,56.7601683029453
03:41:00,51.0536663124336
03:42:00,52.7163362952837
03:43:00,51.8117723156533
03:44:00,57.5247446975648
03:45:00,54.0023419203747
03:46:00,60.9171539961014
03:47:00,60.6900630914827
03:48:00,64.3436090225564
03:49:00,56.5390890550646
03:50:00,66.2178336325554
03:51:00,57.9485387547649
03:52:00,57.2656155245603
03:53:00,55.4749262536873
03:54:00,52.9482439926063
03:55:00,53.8657326328079
03:56:00,58.7954808806489
03:57:00,57.3327250608273
03:58:00,55.6831566548881
03:59:00,55.0219244823386
04:00:00,63.0514096185738
04:01:00,58.6591397849462
04:02:00,55.2718040621266
04:03:00,51.518118245391
04:04:00,48.9933110367893
04:05:00,52.2902033271719
04:06:00,54.0500633713562
04:07:00,50.7746305418719
04:08:00,52.0896637608966
04:09:00,52.0739795918367
04:10:00,55.0494132180358
04:11:00,62.8796356538712
04:12:00,53.4401114206128
04:13:00,49.25
04:14:00,52.2169611307421
04:15:00,51.8685645063598
04:16:00,52.1530343007916
04:17:00,52.5315374507227
04:18:00,54.6555484284798
04:19:00,52.6188311688312
04:20:00,50.7846244131455
04:21:00,55.8179669030733
04:22:00,52.589375
04:23:00,54.1125304136253
04:24:00,54.4760892667375
04:25:00,56.0978835978836
04:26:00,56.9305705059203
04:27:00,59.7921412300683
04:28:00,55.0275633958104
04:29:00,54.496855345912
04:30:00,55.6003401360544
04:31:00,54.3682331945271
04:32:00,52.9003558718861
04:33:00,54.0852713178295
04:34:00,61.167757287329
04:35:00,60.561320754717
04:36:00,55.9386973180077
04:37:00,58.9316440777843
04:38:00,56.474025974026
04:39:00,56.1573863636364
04:40:00,55.13243873979
04:41:00,54.5240384615385
04:42:00,56.6826524570752
04:43:00,56.5086505190311
04:44:00,58.7996443390634
04:45:00,58.0918708240535
04:46:00,59.2415852334419
04:47:00,58.0338427947598
04:48:00,55.262339055794
04:49:00,53.1233118027011
04:50:00,53.4585420144686
04:51:00,50.4301738642737
04:52:00,58.7734326505276
04:53:00,50.8865519439133
04:54:00,53.6993006993007
04:55:00,57.3626799557032
04:56:00,51.969875573019
04:57:00,54.5885225885226
04:58:00,51.8065512978986
04:59:00,53.9522036002483
05:00:00,55.7748383303939
05:01:00,57.0473307649973
05:02:00,56.3496712492528
05:03:00,55.0331753554502
05:04:00,52.5281231497928
05:05:00,53.9068360556564
05:06:00,58.8471741637832
05:07:00,56.3282798833819
05:08:00,53.2747875354108
05:09:00,54.7675585284281
05:10:00,56.2450221238938
05:11:00,57.3988980716254
05:12:00,52.6646452395391
05:13:00,66.6309941520468
05:14:00,55.4348363187153
05:15:00,55.6569178852643
05:16:00,55.5595375722543
05:17:00,55.7130864197531
05:18:00,56.9708114419148
05:19:00,56.67215815486
05:20:00,60.6187532199897
05:21:00,62.547685443391
05:22:00,63.2893183038111
05:23:00,60.1920903954802
05:24:00,71.7218543046358
05:25:00,73.2522172949002
05:26:00,66.0182623132264
05:27:00,51.7077902394665
05:28:00,54.0446269189575
05:29:00,55.9690542420028
05:30:00,58.9806188371302
05:31:00,62.103591160221
05:32:00,66.5708622398414
05:33:00,59.6471827277515
05:34:00,59.6838506049448
05:35:00,65.0539350577876
05:36:00,60.0057113187954
05:37:00,57.6383193277311
05:38:00,54.2753762407941
05:39:00,44.6783886044959
05:40:00,45.8097727272727
05:41:00,43.8378206487174
05:42:00,36.5859966746721
05:43:00,36.2543970988214
05:44:00,38.2232899943471
05:45:00,41.8291708291708
05:46:00,40.451690821256
05:47:00,56.8836799436024
05:48:00,59.1861533027199
05:49:00,63.4833403627162
05:50:00,59.7282415630551
05:51:00,52.3872026251026
05:52:00,65.6598240469208
05:53:00,67.5852534562212
05:54:00,69.4601063829787
05:55:00,68.8145631067961
05:56:00,88.6499085923218
05:57:00,82.9039145907473
05:58:00,96.9516369047619
05:59:00,100.687571921749
06:00:00,108.579005524862
06:01:00,108.336311087756
06:02:00,112.925223802001
06:03:00,105.973228346457
06:04:00,114.683537832311
06:05:00,116.379492093915
06:06:00,107.808479532164
06:07:00,105.317829457364
06:08:00,100.985130111524
06:09:00,71.1413862380713
06:10:00,75.259379217274
06:11:00,82.4488601355514
06:12:00,81.4468770122344
06:13:00,95.3774617067834
06:14:00,108.074200426439
06:15:00,105.041226215645
06:16:00,106.961495535714
06:17:00,104.19055745165
06:18:00,111.274070021882
06:19:00,103.927824788452
06:20:00,105.810624692573
06:21:00,106.106821787414
06:22:00,104.338325013866
06:23:00,94.6859756097561
06:24:00,74.6263550135501
06:25:00,64.6046398046398
06:26:00,86.0102002266717
06:27:00,78.4821124361158
06:28:00,102.889444722361
06:29:00,90.4406952965235
06:30:00,94.8519083969466
06:31:00,80.7427949972811
06:32:00,82.9713038053649
06:33:00,69.2136422136422
06:34:00,74.9709803921569
06:35:00,78.2825
06:36:00,77.8058252427184
06:37:00,73.7682227682228
