,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
increasing,0.0349489740544279,0.0349608906749326,0.0417889305612184,0.0353512554459569,0.0372575628555759,0.0756594865502669,0.0649403769992207,0.0426235652388155,0.0456263997023705,0.0453715532859015
