,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
random,0.0452765304606213,0.0452810882221284,0.0464914862767708,0.0452062039024268,0.0452222767150613,0.3854688069826326,0.049522421943518,0.1044276839803397,0.381691580932862,0.3950029683313049
