,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,0.0131582732878069,0.0131676174826301,0.014405428604454,0.0131442471362506,0.0131467596189136,0.5040408006782913,0.2790961432363373,0.1291137004198476,0.1348497468530899,0.1285422955999658
