Time,microservice2
00:00:00,64.1166666666667
00:01:00,67.2166666666667
00:02:00,64.8333333333333
00:03:00,61.65
00:04:00,62.15
00:05:00,66.2
00:06:00,61.6333333333333
00:07:00,63.4833333333333
00:08:00,61.95
00:09:00,65.2166666666667
00:10:00,65.05
00:11:00,62.7166666666667
00:12:00,58.9833333333333
00:13:00,59.8166666666667
00:14:00,56.4666666666667
00:15:00,59.2666666666667
00:16:00,56.6666666666667
00:17:00,53.6166666666667
00:18:00,56.4166666666667
00:19:00,57.4333333333333
00:20:00,55.1666666666667
00:21:00,58.5833333333333
00:22:00,53.9333333333333
00:23:00,59.3666666666667
00:24:00,59.15
00:25:00,60.05
00:26:00,60.4166666666667
00:27:00,60.4666666666667
00:28:00,60.2333333333333
00:29:00,67.3
00:30:00,67.9333333333333
00:31:00,68.8
00:32:00,69.1333333333333
00:33:00,70.6166666666667
00:34:00,67.9166666666667
00:35:00,65.6833333333333
00:36:00,68.9166666666667
00:37:00,68.4666666666667
00:38:00,67.7166666666667
00:39:00,70.4833333333333
00:40:00,67.8
00:41:00,66.5666666666667
00:42:00,64.1333333333333
00:43:00,64.15
00:44:00,59.2166666666667
00:45:00,62.9
00:46:00,61.7333333333333
00:47:00,59.4333333333333
00:48:00,58.2333333333333
00:49:00,60.5
00:50:00,62.1833333333333
00:51:00,61.6833333333333
00:52:00,61.95
00:53:00,59
00:54:00,58.2
00:55:00,57.55
00:56:00,57.85
00:57:00,56.3666666666667
00:58:00,54.8
00:59:00,54.9333333333333
01:00:00,61.2833333333333
01:01:00,65.6833333333333
01:02:00,64.85
01:03:00,71.4
01:04:00,68.0166666666667
01:05:00,70.6666666666667
01:06:00,67.9666666666667
01:07:00,68.9333333333333
01:08:00,70.0166666666667
01:09:00,69.8
01:10:00,72.8
01:11:00,71
01:12:00,69.7166666666667
01:13:00,65.6
01:14:00,62.2
01:15:00,63.6333333333333
01:16:00,62.2
01:17:00,62.9166666666667
01:18:00,61
01:19:00,62.45
01:20:00,62.7333333333333
01:21:00,65.1333333333333
01:22:00,60.6666666666667
01:23:00,58.3
01:24:00,60.6333333333333
01:25:00,58.6833333333333
01:26:00,56.1833333333333
01:27:00,57.4833333333333
01:28:00,57.5
01:29:00,54.5833333333333
01:30:00,58.3166666666667
01:31:00,59.3833333333333
01:32:00,56.85
01:33:00,60.2666666666667
01:34:00,60.5
01:35:00,61.6666666666667
01:36:00,60.6833333333333
01:37:00,61.3166666666667
01:38:00,63.1166666666667
01:39:00,57.75
01:40:00,62.4166666666667
01:41:00,64.0333333333333
01:42:00,62.8666666666667
01:43:00,63.9666666666667
01:44:00,65
01:45:00,65.6166666666667
01:46:00,66.5333333333333
01:47:00,62.95
01:48:00,60.5333333333333
01:49:00,62.4166666666667
01:50:00,64.3666666666667
01:51:00,64.8
01:52:00,59
01:53:00,59.8333333333333
01:54:00,54.7666666666667
01:55:00,56.3833333333333
01:56:00,57.2166666666667
01:57:00,58.7833333333333
01:58:00,62.6166666666667
01:59:00,61.0333333333333
02:00:00,63.9333333333333
02:01:00,61.0666666666667
02:02:00,58.9
02:03:00,56.35
02:04:00,54.6833333333333
02:05:00,55.4166666666667
02:06:00,55.8166666666667
02:07:00,55.1333333333333
02:08:00,54.75
02:09:00,56.9666666666667
02:10:00,57.25
02:11:00,59.1
02:12:00,59.3166666666667
02:13:00,60.2666666666667
02:14:00,61.05
02:15:00,63.2
02:16:00,58.7666666666667
02:17:00,57.8666666666667
02:18:00,58.0166666666667
02:19:00,57.8333333333333
02:20:00,60.3166666666667
02:21:00,60.35
02:22:00,61.6666666666667
02:23:00,62.3166666666667
02:24:00,60.9833333333333
02:25:00,62.3833333333333
02:26:00,61.6
02:27:00,58.4
02:28:00,58.2333333333333
02:29:00,56.2166666666667
02:30:00,58.2166666666667
02:31:00,55.65
02:32:00,54.2166666666667
02:33:00,54.9833333333333
