,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
increasing,0.0039053182222625,0.0039084050781215,0.004066014421174,0.003905012028172,0.003905012028172,0.0038967545673534,0.0038950095789852,0.0053131199229968,0.0041684808278316,0.0041684808278316
