,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,1.574665464986267e-07,1.5769027198365881e-07,1.887308375634574e-07,1.5677730900617038e-07,1.5683724974117857e-07,0.0002310584651236,7.08431997777974e-05,1.5161255095862524e-05,1.0427221277595568e-05,9.538563273106556e-06
