,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,0.0676724887277405,0.0646131519236569,0.0226549101819898,0.028477626133575,0.0281346630704296,2.45585347015071,0.2907134675191438,0.1648445496532211,0.2404724506802013,0.2403749394806955
