Workload,arima,lstm,mlp,rf,svr,xgboost,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,0.2059238273624882,0.1131052142023039,0.0327617207551557,0.1779776254090657,0.3699294855439308,0.2670222327095729,0.0253852527970031,0.0255444961311454,0.0360872324509826,0.0220563366282702,0.0225439695652804,0.1883247118215635,0.1917809679987784,0.1779776254090657,0.175813809667227,0.1735092429856924
increasing,0.1132490061544392,0.1360062350598616,0.06646131594143,0.0637817625120887,0.0689146434684018,0.1252522556410366,0.0634001955321198,0.063434859508165,0.0649995572639864,0.0634844289254647,0.063546759483301,0.068514956782265,0.0657896588382948,0.0631889855411414,0.0635518290206968,0.0630444977339031
periodic,0.2412555347459479,0.044495393471101,0.0419784977315793,0.0386254750340805,0.0549428592134063,0.1870416211010049,0.0385075439483961,0.0384881573560033,0.0391804792223488,0.0384501215540972,0.0384581986162122,0.0848938530267325,0.0481537654801937,0.0386254750340805,0.0386047261288365,0.0385522875343581
random,0.1238710493869579,0.0693829010228791,0.0418265896761735,0.0407468435550234,0.0427862341409273,0.1356255114005275,0.0402693949731735,0.0402863968784726,0.0414031712436196,0.040369851757218,0.0404355738142995,0.0582767565198732,0.0470425577433937,0.0407468435550234,0.0404882716278578,0.040688603821992
