Workload,arima,lstm,mlp,rf,svr,xgboost,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,33050.51467859128,25676.90996949949,1068.3888496658308,73424.29319532122,174.2142897425843,69832.68090073482,797.7638819492139,1388.9176682848465,13678.001238515782,10.391432233373672,10.391432233373672,34144.802710992306,29363.70676603468,1346.6395649532346,27.45729161268545,27.148799341320483
increasing,7.500279401292502,3.2741169308482005,3.2440727631869053,11.363602989426177,3.2557622627473948,15.572492354087542,3.274256312887301,3.2745519381068187,3.4774072265184204,3.279747421300918,3.279747421300918,4.259455541898967,3.252767804854142,5.538675112890931,4.26357831339935,4.218184879983885
periodic,1433293.4360958498,4660.63837655234,3775.9296059922767,3796.183813115415,4166.996400633966,6247.39445988993,4095.2483542697296,4078.706906238714,4163.599222113659,19.980669190863257,19.980669190863257,235004.9160306188,4268.237578640421,3846.192013522657,17.696138251212563,17.461999061967713
random,36.09702972034496,7.210154810143556,5.879370516286919,6.073550024907204,5.818863705562888,6.036230339332558,5.843922131110902,5.836559685702714,5.90943403753016,5.846232264287734,5.846232264287734,8.339213016032247,5.8748310021133765,6.1002034115655945,14.527126500283837,14.718486642466855
