Workload,arima,lstm,mlp,rf,svr,xgboost,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
microservice4,99.16948559156852,2.244016676632908,3.035228230415819,2.132609530167736,3.373917629575047,1.540071436845171,1.864299848168632,1.8465677131704723,4.9835711712714685,0.9950907253958234,0.9950907253958234,12.112878779023216,12.58031939794688,4.588674692590342,1.021498842839938,1.021498842839938
