Workload,arima,lstm,mlp,rf,svr,xgboost,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,0.0103114964309932,0.0055973710603089,0.0016792877381767,0.0030386827654709,0.0965010468713667,0.3416214597976701,0.001610997097698,0.0014808851566964,0.0004588754232953,0.0006146020791236,0.0006058653905918,0.0738752128215944,0.0064590234027278,0.0030404756798676,0.0026946365641767,0.0026931024369952
increasing,0.0843742849040294,0.019821972540707,0.0215570854449766,0.1237337236689104,0.2667568896970348,0.0469749942255302,0.1846865827942407,0.1785092532191464,0.0143875885516544,0.0154743805264427,0.0154540638395264,0.0806227217614557,0.0562392942757537,0.1237337236689104,0.1224442075612005,0.1224437223813674
periodic,0.0470119017534966,0.0084682476258314,0.0083667639868644,0.005278010520096,0.0407988337626741,0.0706366248542297,0.064466935057794,0.0569311265721853,0.0079418568752908,0.0097824218792934,0.0094081421439713,0.0277328442850056,0.0166689456714535,0.005278010520096,0.0053448812366788,0.0053392710669028
random,0.0107424964628026,0.0048298399678212,0.0016710932325488,0.0015332642804422,0.010389311932566,0.228877001948546,0.0013909517490642,0.0013858429374234,0.0016939315449593,0.0014391302569123,0.0014450530962461,0.0368056916044257,0.0042178946535006,0.0015719044542306,0.0017133647584587,0.0017158923536738
