Workload,arima,lstm,mlp,rf,svr,xgboost,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,36.03418765081942,21.819912782933617,4.129976912965889,56.05453877297738,2.562625848415476,54.35955009959874,7.510700421945519,2.537016726850092,7.739374114560481,7.470607369379207,7.470607369379207,35.3847854734535,29.79464040102852,2.562177566160191,27.076241583797483,26.89386930456323
increasing,2.6388586796781963,2.089583483101652,2.0949509913979574,3.002882600425665,2.072154066181606,4.598636191806793,2.089594146019004,2.090208676217916,2.1075102425179635,2.0891148857742885,2.0891148857742885,2.404499433521528,2.2341448310516774,2.2832926968541285,2.2691367864221856,2.275342025164133
periodic,171.04443189555107,6.88100352865413,11.90730631215909,3.886690777048017,3.4153544138631373,5.130634707201149,3.341574936704481,3.3853337725707733,3.742356787878505,3.361514659616538,3.359618231607605,49.00737446702578,4.354412059997608,3.88418061569538,22.70316338024069,22.74951018293432
random,67.59151136232231,6.011756086164297,4.571050206198725,4.623529524434667,4.221295096183435,4.8301131010607,4.145560588157979,4.141394231625049,4.257209436808696,4.146078745498887,4.148812878121056,17.40350104524292,4.424940213723855,4.720615666127249,14.266533051783153,14.521526443813157
