Workload,arima,lstm,mlp,rf,svr,xgboost,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
microservice4,0.1863589134175275,0.1853229041467739,0.1944975149794189,0.2166499423970486,0.1939970368409344,0.2681739612544546,0.2669894188976947,0.2687829083235584,0.2015453950383695,1.6843383084580623,1.6843383084580623,0.1910287649409619,0.188208397937803,0.1974532450361066,0.9095950463922358,0.9095950463922358
