Workload,arima,lstm,mlp,rf,svr,xgboost,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,0.3357593578497587,0.1453508344126994,0.0200067059303013,0.3485974022663693,0.4190404879287501,0.243458978582535,0.0248151903351043,0.0214714502063771,0.0236470035541332,0.0241482798952327,0.0234133759639171,0.2358155904456036,0.2738777795020999,0.3485974022663693,0.3372666728724931,0.337354177735914
increasing,0.1219717198012213,0.0522407863743274,0.0272608656229056,0.0263571486621409,0.0707601016383833,0.3161641555770225,0.0262512305219637,0.0261940369175126,0.0266255908135426,0.0262654479320837,0.0262893805786473,0.0626486667921938,0.0381081535972237,0.0263571486621409,0.0266447315179917,0.0265931606257043
periodic,0.3072417938876192,0.0453324740046067,0.0183241771753014,0.0086803507227011,0.0623389823215528,0.2781082374102026,0.0086979622205287,0.0087165810851721,0.0093313187745838,0.0087351643466104,0.0087527526473447,0.1207952989503619,0.0796618650659691,0.0086803507227011,0.0086257890557231,0.0086180804264469
random,0.1504452294461687,0.0390074391061508,0.0390030463696044,0.0323714671402749,0.0433359347598235,0.1261974653501113,0.0316463660470557,0.0316207144209649,0.0342160021872066,0.0320639171943787,0.0322874730398005,0.0545765750879087,0.037077952863079,0.0323089702039675,0.0321006119487257,0.0320933365690389
