Workload,arima,lstm,mlp,rf,svr,xgboost,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,0.1295212868690086,0.0166758526289313,0.0153213412980579,0.1744144278332148,0.3982738611623,0.2672221729972724,0.0081061396200541,0.009981477961879,0.0241067147285618,0.0093355577290661,0.0101956556782925,0.1604167738500236,0.1523028626010983,0.1744144278332148,0.1491256404700902,0.1480138064904071
increasing,0.066523258854084,0.1022761504027009,0.0293098159228644,0.0336141638883706,0.0883524698243038,0.2508389719912874,0.0273848663303112,0.0273715274585493,0.0332111787651047,0.0276866912495785,0.0293483989679605,0.0674833018333486,0.0546952616934129,0.0336141638883706,0.0363187931215922,0.0360901394244785
periodic,0.8529232027500012,0.0353916343259909,0.0167158065795374,0.0148272464636682,0.045016204038957,0.2150192445194035,0.0148547016276876,0.0148033982122968,0.0155265008569067,0.0148736255239792,0.0148844511230922,0.1631215344728961,0.0262776407730507,0.0148235201037627,0.0149782186674847,0.0149728491370588
random,0.0950432090993936,0.0254419619404519,0.0169550473928258,0.0148272464636682,0.0216590004574205,0.1494300044217383,0.0154268801800655,0.0154587530257386,0.0164862866853094,0.0155296441597093,0.0155954628918554,0.0372658404533405,0.0188718296066615,0.0156843006395147,0.015483744895013,0.0154717745556163
