Time,frontend
2020-08-13 18:42:00,54595584
2020-08-13 18:43:00,54628352
2020-08-13 18:44:00,54632448
2020-08-13 18:45:00,54636544
2020-08-13 18:46:00,54640640
2020-08-13 18:47:00,54657024
2020-08-13 18:48:00,54689792
2020-08-13 18:49:00,54710272
2020-08-13 18:50:00,54714368
2020-08-13 18:51:00,54738944
2020-08-13 18:52:00,54779904
2020-08-13 18:53:00,54829056
2020-08-13 18:54:00,54857728
2020-08-13 18:55:00,54894592
2020-08-13 18:56:00,54919168
2020-08-13 18:57:00,54923264
2020-08-13 18:58:00,54943744
2020-08-13 18:59:00,55029760
2020-08-13 19:00:00,55029760
2020-08-13 19:01:00,55050240
2020-08-13 19:02:00,55091200
2020-08-13 19:03:00,55107584
2020-08-13 19:04:00,55128064
2020-08-13 19:05:00,55140352
2020-08-13 19:06:00,55164928
2020-08-13 19:07:00,55181312
2020-08-13 19:08:00,55201792
2020-08-13 19:09:00,55230464
2020-08-13 19:10:00,55267328
2020-08-13 19:11:00,55316480
2020-08-13 19:12:00,55328768
2020-08-13 19:13:00,55345152
2020-08-13 19:14:00,55365632
2020-08-13 19:15:00,55382016
2020-08-13 19:16:00,55402496
2020-08-13 19:17:00,55431168
2020-08-13 19:18:00,55484416
2020-08-13 19:19:00,55521280
2020-08-13 19:20:00,55521280
2020-08-13 19:21:00,55558144
2020-08-13 19:22:00,55574528
2020-08-13 19:23:00,55627776
2020-08-13 19:24:00,55648256
2020-08-13 19:25:00,55652352
2020-08-13 19:26:00,55660544
2020-08-13 19:27:00,55668736
2020-08-13 19:28:00,55697408
2020-08-13 19:29:00,55713792
2020-08-13 19:30:00,55734272
2020-08-13 19:31:00,55738368
2020-08-13 19:32:00,55754752
2020-08-13 19:33:00,55906304
2020-08-13 19:34:00,55787520
2020-08-13 19:35:00,55799808
2020-08-13 19:36:00,55808000
2020-08-13 19:37:00,55848960
2020-08-13 19:38:00,55873536
2020-08-13 19:39:00,55902208
2020-08-13 19:40:00,55910400
2020-08-13 19:41:00,55918592
2020-08-13 19:42:00,55955456
2020-08-13 19:43:00,55963648
2020-08-13 19:44:00,55971840
2020-08-13 19:45:00,55980032
2020-08-13 19:46:00,55996416
2020-08-13 19:47:00,56000512
2020-08-13 19:48:00,56025088
2020-08-13 19:49:00,56037376
2020-08-13 19:50:00,56049664
2020-08-13 19:51:00,56082432
2020-08-13 19:52:00,56205312
2020-08-13 19:53:00,56213504
2020-08-13 19:54:00,56233984
2020-08-13 19:55:00,56233984
2020-08-13 19:56:00,56242176
2020-08-13 19:57:00,56246272
2020-08-13 19:58:00,56254464
2020-08-13 19:59:00,56258560
2020-08-13 20:00:00,56270848
2020-08-13 20:01:00,56274944
2020-08-13 20:02:00,56287232
2020-08-13 20:03:00,56295424
2020-08-13 20:04:00,56303616
2020-08-13 20:05:00,56303616
2020-08-13 20:06:00,56303616
2020-08-13 20:07:00,56315904
2020-08-13 20:08:00,56324096
2020-08-13 20:09:00,56324096
2020-08-13 20:10:00,56369152
2020-08-13 20:11:00,56377344
2020-08-13 20:12:00,56401920
2020-08-13 20:13:00,56410112
2020-08-13 20:14:00,56422400
2020-08-13 20:15:00,56426496
2020-08-13 20:16:00,56451072
2020-08-13 20:17:00,56455168
