Time,microservice1
03:49:00,228.916666666667
03:50:00,228.95
03:51:00,225.2
03:52:00,224.85
03:53:00,220.566666666667
03:54:00,220.533333333333
03:55:00,219.75
03:56:00,218.45
03:57:00,217.266666666667
03:58:00,217.216666666667
03:59:00,221.3
04:00:00,248.883333333333
04:01:00,239.45
04:02:00,220.9
04:03:00,222.2
04:04:00,221
04:05:00,219.35
04:06:00,219.833333333333
04:07:00,224.116666666667
04:08:00,220.5
04:09:00,222.983333333333
04:10:00,226.416666666667
04:11:00,217.283333333333
04:12:00,218.983333333333
04:13:00,216.966666666667
04:14:00,216.416666666667
04:15:00,217.15
04:16:00,213.433333333333
04:17:00,211.516666666667
04:18:00,214.65
04:19:00,213.55
04:20:00,218.933333333333
04:21:00,214.85
04:22:00,211.7
04:23:00,209.916666666667
04:24:00,210.333333333333
04:25:00,214.533333333333
04:26:00,214.95
04:27:00,217.083333333333
04:28:00,212.516666666667
04:29:00,210.483333333333
04:30:00,225.333333333333
04:31:00,222
04:32:00,213.3
04:33:00,213.4
04:34:00,213.55
04:35:00,211.233333333333
04:36:00,212.166666666667
04:37:00,213.866666666667
04:38:00,210.683333333333
04:39:00,206.016666666667
04:40:00,228.25
04:41:00,212.833333333333
04:42:00,204.9
04:43:00,203.75
04:44:00,206.283333333333
04:45:00,205.533333333333
04:46:00,206.816666666667
04:47:00,204.65
04:48:00,205.383333333333
04:49:00,205.9
04:50:00,224.066666666667
04:51:00,210.666666666667
04:52:00,208.316666666667
04:53:00,211.633333333333
04:54:00,210.816666666667
04:55:00,210.5
04:56:00,205.683333333333
04:57:00,209.05
04:58:00,209.6
04:59:00,213.233333333333
05:00:00,222.933333333333
05:01:00,226.266666666667
05:02:00,225.233333333333
05:03:00,221
05:04:00,219.55
05:05:00,213.7
05:06:00,215.666666666667
05:07:00,215.5
05:08:00,205.716666666667
05:09:00,212.933333333333
05:10:00,222.833333333333
05:11:00,207.533333333333
05:12:00,211.7
05:13:00,209.2
05:14:00,202.983333333333
05:15:00,210.05
05:16:00,213.983333333333
05:17:00,214.65
05:18:00,219.45
05:19:00,211.733333333333
05:20:00,217.733333333333
05:21:00,212.116666666667
05:22:00,208.683333333333
05:23:00,208.3
05:24:00,208.55
05:25:00,207.533333333333
05:26:00,211.283333333333
05:27:00,210.883333333333
05:28:00,207.066666666667
05:29:00,206.433333333333
05:30:00,233.15
05:31:00,227.583333333333
05:32:00,235.3
05:33:00,230.6
05:34:00,231.6
05:35:00,242.8
05:36:00,239.966666666667
05:37:00,214.333333333333
05:38:00,203.95
05:39:00,207.716666666667
05:40:00,224.8
05:41:00,219.333333333333
05:42:00,209.15
05:43:00,204.783333333333
05:44:00,207.816666666667
05:45:00,204.483333333333
05:46:00,197.733333333333
05:47:00,203.916666666667
05:48:00,204.85
05:49:00,206.133333333333
05:50:00,224
05:51:00,213.333333333333
05:52:00,205.783333333333
05:53:00,205.85
05:54:00,205.316666666667
05:55:00,202.466666666667
05:56:00,202.1
05:57:00,204.416666666667
05:58:00,204.633333333333
05:59:00,210.083333333333
06:00:00,220.866666666667
06:01:00,223.583333333333
06:02:00,231.183333333333
06:03:00,226.6
06:04:00,213.6
06:05:00,213.283333333333
06:06:00,210.05
06:07:00,207.25
06:08:00,208.483333333333
06:09:00,210.016666666667
06:10:00,218.7
06:11:00,209.316666666667
06:12:00,206.233333333333
06:13:00,201.816666666667
06:14:00,207.916666666667
06:15:00,205.816666666667
06:16:00,207.616666666667
06:17:00,205.816666666667
06:18:00,209.25
06:19:00,204.066666666667
06:20:00,219.4
06:21:00,213.7
06:22:00,212.116666666667
06:23:00,211.95
06:24:00,209.716666666667
06:25:00,204.283333333333
06:26:00,203.833333333333
06:27:00,202.983333333333
06:28:00,203.616666666667
06:29:00,199.75
06:30:00,220.183333333333
06:31:00,214.933333333333
06:32:00,209.133333333333
06:33:00,207.483333333333
06:34:00,209.183333333333
06:35:00,206.8
06:36:00,208.116666666667
06:37:00,209.233333333333
06:38:00,214.95
06:39:00,210.816666666667
06:40:00,222.566666666667
06:41:00,215.533333333333
06:42:00,204.883333333333
06:43:00,208.95
06:44:00,210.966666666667
06:45:00,209.2
06:46:00,210.433333333333
06:47:00,210.416666666667
06:48:00,212.633333333333
06:49:00,205.2
06:50:00,219.583333333333
06:51:00,210.35
06:52:00,208.966666666667
06:53:00,210.8
06:54:00,207.916666666667
06:55:00,208.283333333333
06:56:00,209.583333333333
06:57:00,205.716666666667
06:58:00,207.283333333333
06:59:00,209.35
07:00:00,218.133333333333
07:01:00,215.533333333333
07:02:00,208.083333333333
07:03:00,211.3
07:04:00,207.216666666667
07:05:00,207.916666666667
07:06:00,209.65
07:07:00,203.216666666667
07:08:00,204.85
07:09:00,204.033333333333
07:10:00,225.766666666667
07:11:00,219.066666666667
07:12:00,217.416666666667
07:13:00,214.766666666667
07:14:00,216.616666666667
07:15:00,210.55
07:16:00,203.133333333333
07:17:00,205.45
07:18:00,210.25
07:19:00,208.383333333333
07:20:00,225.316666666667
07:21:00,217.283333333333
07:22:00,217.35
07:23:00,210.066666666667
07:24:00,213.916666666667
07:25:00,214.783333333333
07:26:00,209.766666666667
07:27:00,209.983333333333
07:28:00,212.05
07:29:00,210.383333333333
07:30:00,235.133333333333
07:31:00,232.166666666667
07:32:00,229.416666666667
07:33:00,227.483333333333
07:34:00,223.766666666667
07:35:00,218.716666666667
07:36:00,211.183333333333
07:37:00,211.466666666667
07:38:00,210.916666666667
07:39:00,208.983333333333
07:40:00,228.316666666667
07:41:00,222.533333333333
07:42:00,219.166666666667
07:43:00,216.8
07:44:00,213.583333333333
07:45:00,212.75
07:46:00,213.2
07:47:00,213.05
07:48:00,209.466666666667
07:49:00,215.316666666667
07:50:00,236.366666666667
07:51:00,221.766666666667
07:52:00,219.9
07:53:00,219.766666666667
07:54:00,216.516666666667
07:55:00,219.416666666667
07:56:00,219.3
07:57:00,216.433333333333
07:58:00,211.116666666667
07:59:00,213.6
08:00:00,221.416666666667
08:01:00,221.383333333333
08:02:00,228.1
08:03:00,218.566666666667
08:04:00,214.216666666667
08:05:00,222.583333333333
08:06:00,221.733333333333
08:07:00,224.383333333333
08:08:00,222.816666666667
08:09:00,218.05
08:10:00,237.733333333333
08:11:00,222.083333333333
08:12:00,219.283333333333
08:13:00,218.7
08:14:00,222.883333333333
08:15:00,219.366666666667
08:16:00,214.733333333333
08:17:00,212.483333333333
08:18:00,211.733333333333
08:19:00,215.383333333333
08:20:00,233.75
08:21:00,222.75
08:22:00,223.133333333333
08:23:00,219
08:24:00,220.583333333333
08:25:00,225.533333333333
08:26:00,224.966666666667
08:27:00,224.8
08:28:00,224.233333333333
08:29:00,220.983333333333
08:30:00,247.666666666667
08:31:00,237.6
08:32:00,231.066666666667
08:33:00,230.366666666667
08:34:00,228.616666666667
08:35:00,228.65
08:36:00,224.166666666667
08:37:00,222.516666666667
08:38:00,225.25
08:39:00,226.2
08:40:00,248.283333333333
08:41:00,230.216666666667
08:42:00,225.383333333333
08:43:00,225.283333333333
08:44:00,221.3
08:45:00,224.9
08:46:00,222.916666666667
08:47:00,219.7
08:48:00,221.75
08:49:00,222.533333333333
08:50:00,243.016666666667
08:51:00,226.4
08:52:00,221.166666666667
08:53:00,223.35
08:54:00,223.6
08:55:00,225.2
08:56:00,231.683333333333
08:57:00,233.066666666667
08:58:00,226.65
08:59:00,222.183333333333
09:00:00,254.483333333333
09:01:00,263.5
09:02:00,255.816666666667
09:03:00,273.7
09:04:00,279.2
09:05:00,259.75
09:06:00,238.916666666667
09:07:00,234.516666666667
09:08:00,237.5
09:09:00,238.266666666667
09:10:00,247.116666666667
09:11:00,238.266666666667
09:12:00,236.45
09:13:00,237.133333333333
09:14:00,239.15
09:15:00,236.766666666667
09:16:00,234.183333333333
09:17:00,225.616666666667
09:18:00,223.416666666667
09:19:00,224.883333333333
09:20:00,237.766666666667
09:21:00,224.9
09:22:00,223.35
09:23:00,222.966666666667
09:24:00,220.583333333333
09:25:00,218.066666666667
09:26:00,214.816666666667
09:27:00,214.833333333333
09:28:00,216.233333333333
09:29:00,217.583333333333
09:30:00,237.95
09:31:00,224.35
09:32:00,220
09:33:00,223.583333333333
09:34:00,216.566666666667
09:35:00,214.566666666667
09:36:00,218.4
09:37:00,214.366666666667
09:38:00,210.133333333333
09:39:00,209.566666666667
09:40:00,228.65
09:41:00,220.683333333333
09:42:00,211.866666666667
09:43:00,208.533333333333
09:44:00,211.65
09:45:00,214.15
09:46:00,212.683333333333
09:47:00,215.933333333333
09:48:00,216.233333333333
09:49:00,216.433333333333
09:50:00,237.5
09:51:00,218.783333333333
09:52:00,218.916666666667
09:53:00,218.433333333333
09:54:00,219.483333333333
09:55:00,216.983333333333
09:56:00,212.05
09:57:00,215.8
09:58:00,214.2
09:59:00,212.416666666667
10:00:00,222.85
10:01:00,250.9
10:02:00,224.216666666667
10:03:00,222.583333333333
10:04:00,213.366666666667
10:05:00,215.25
10:06:00,216.533333333333
10:07:00,208.366666666667
10:08:00,214.766666666667
10:09:00,211.633333333333
10:10:00,221.166666666667
10:11:00,225.933333333333
10:12:00,220.45
10:13:00,214.2
10:14:00,215.716666666667
10:15:00,215.283333333333
10:16:00,215.1
10:17:00,214.966666666667
10:18:00,207.7
10:19:00,208.466666666667
10:20:00,223.283333333333
10:21:00,217.35
10:22:00,216.066666666667
10:23:00,213.533333333333
10:24:00,214.733333333333
10:25:00,215.133333333333
10:26:00,212.15
10:27:00,217.483333333333
10:28:00,217.116666666667
10:29:00,211.533333333333
10:30:00,230.683333333333
10:31:00,227.25
10:32:00,221.866666666667
10:33:00,222.116666666667
10:34:00,216.366666666667
10:35:00,210.016666666667
10:36:00,218.433333333333
10:37:00,215.216666666667
10:38:00,215.316666666667
10:39:00,216.966666666667
10:40:00,225.3
10:41:00,220.666666666667
10:42:00,217.3
10:43:00,212.4
10:44:00,212.416666666667
10:45:00,216.1
10:46:00,213.333333333333
10:47:00,215.883333333333
10:48:00,212.083333333333
10:49:00,207.183333333333
10:50:00,223.783333333333
10:51:00,222.15
10:52:00,215.5
10:53:00,215.183333333333
10:54:00,212.8
10:55:00,212.45
10:56:00,214.2
10:57:00,213.05
10:58:00,217.883333333333
10:59:00,217.416666666667
11:00:00,226.816666666667
11:01:00,226.1
11:02:00,223.65
11:03:00,219.633333333333
11:04:00,224.133333333333
11:05:00,224.933333333333
11:06:00,221.983333333333
11:07:00,220.666666666667
11:08:00,222.266666666667
11:09:00,221.783333333333
11:10:00,224.1
11:11:00,223.816666666667
11:12:00,222.816666666667
11:13:00,223.45
11:14:00,220.633333333333
11:15:00,221.766666666667
11:16:00,218.516666666667
11:17:00,220.1
11:18:00,213.416666666667
11:19:00,215.833333333333
11:20:00,227.116666666667
11:21:00,218.733333333333
11:22:00,221.05
11:23:00,223.383333333333
11:24:00,220.45
11:25:00,220.316666666667
11:26:00,222.116666666667
11:27:00,219.533333333333
11:28:00,216.383333333333
11:29:00,209.25
11:30:00,223.7
11:31:00,222.966666666667
11:32:00,222.833333333333
11:33:00,220.316666666667
11:34:00,218.533333333333
11:35:00,218.216666666667
11:36:00,211.266666666667
11:37:00,221.216666666667
11:38:00,218.983333333333
11:39:00,220.9
11:40:00,232.566666666667
11:41:00,219.266666666667
11:42:00,223.3
11:43:00,225.283333333333
11:44:00,219.933333333333
11:45:00,223.266666666667
11:46:00,218.95
11:47:00,217.316666666667
11:48:00,217.05
11:49:00,216.916666666667
11:50:00,229.6
11:51:00,230.166666666667
11:52:00,218.95
11:53:00,217.3
11:54:00,217.083333333333
11:55:00,214.466666666667
11:56:00,216.8
11:57:00,216.316666666667
11:58:00,215.65
11:59:00,224.166666666667
12:00:00,224.35
