timestamp,microservice1
00:00:00,0.634959220886231
00:00:30,0.634959220886231
00:01:00,0.637092113494873
00:01:30,0.637092113494873
00:02:00,0.636614322662354
00:02:30,0.636614322662354
00:03:00,0.634694576263428
00:03:30,0.634694576263428
00:04:00,0.63279390335083
00:04:30,0.63279390335083
00:05:00,0.632763862609863
00:05:30,0.632763862609863
00:06:00,0.633240699768066
00:06:30,0.633240699768066
00:07:00,0.633082866668701
00:07:30,0.633082866668701
00:08:00,0.635255336761475
00:08:30,0.635255336761475
00:09:00,0.634332656860352
00:09:30,0.634332656860352
00:10:00,0.633290767669678
00:10:30,0.633241653442383
00:11:00,0.633095264434814
00:11:30,0.633151054382324
00:12:00,0.633175849914551
00:12:30,0.635592460632324
00:13:00,0.634398460388184
00:13:30,0.633369445800781
00:14:00,0.633304595947266
00:14:30,0.633087158203125
00:15:00,0.633311748504639
00:15:30,0.63330078125
00:16:00,0.633124351501465
00:16:30,0.633282661437988
00:17:00,0.634524345397949
00:17:30,0.633506774902344
00:18:00,0.633468627929688
00:18:30,0.633440017700195
00:19:00,0.633299827575684
00:19:30,0.633286952972412
00:20:00,0.633124351501465
00:20:30,0.634410858154297
00:21:00,0.633304119110107
00:21:30,0.633219242095947
00:22:00,0.633241176605225
00:22:30,0.633514404296875
00:23:00,0.633613586425781
00:23:30,0.633584499359131
00:24:00,0.633388042449951
00:24:30,0.634742259979248
00:25:00,0.633509635925293
00:25:30,0.63340425491333
00:26:00,0.633828163146973
00:26:30,0.633759021759033
00:27:00,0.633381843566895
00:27:30,0.633297443389893
00:28:00,0.635276794433594
00:28:30,0.634876251220703
00:29:00,0.633491039276123
00:29:30,0.63365888595581
00:30:00,0.633508682250977
00:30:30,0.633524894714356
00:31:00,0.633541584014893
00:31:30,0.633391380310059
00:32:00,0.634673595428467
00:32:30,0.633425712585449
00:33:00,0.633270263671875
00:33:30,0.633373737335205
00:34:00,0.633666515350342
00:34:30,0.63326358795166
00:35:00,0.633232116699219
00:35:30,0.633309841156006
00:36:00,0.636576175689697
00:36:30,0.633306503295898
00:37:00,0.63328218460083
00:37:30,0.63338041305542
00:38:00,0.633382320404053
00:38:30,0.633324146270752
00:39:00,0.633495807647705
00:39:30,0.635427474975586
00:40:00,0.633374691009522
00:40:30,0.633442878723145
00:41:00,0.63353157043457
00:41:30,0.633535385131836
00:42:00,0.633205413818359
00:42:30,0.633278846740723
00:43:00,0.633518695831299
00:43:30,0.633463859558106
00:44:00,0.633145809173584
00:44:30,0.633339881896973
00:45:00,0.633390426635742
00:45:30,0.633413791656494
00:46:00,0.633471488952637
00:46:30,0.634066581726074
00:47:00,0.6334228515625
00:47:30,0.633409023284912
00:48:00,0.634607791900635
00:48:30,0.633502006530762
00:49:00,0.633289813995361
00:49:30,0.633328437805176
00:50:00,0.633396625518799
00:50:30,0.63334321975708
00:51:00,0.633044242858887
00:51:30,0.633028984069824
00:52:00,0.635186672210693
00:52:30,0.633347511291504
00:53:00,0.633114337921143
00:53:30,0.633423328399658
00:54:00,0.633258819580078
00:54:30,0.633406162261963
00:55:00,0.633330821990967
00:55:30,0.635561943054199
00:56:00,0.633177280426025
00:56:30,0.633165836334229
00:57:00,0.633376598358154
00:57:30,0.635059356689453
00:58:00,0.63505744934082
00:58:30,0.635338306427002
00:59:00,0.635350704193115
00:59:30,0.637381553649902
01:00:00,0.635333061218262
01:00:30,0.635239601135254
01:01:00,0.635622501373291
01:01:30,0.635133266448975
01:02:00,0.635045528411865
01:02:30,0.633656024932861
01:03:00,0.633718490600586
01:03:30,0.633688449859619
01:04:00,0.63392972946167
01:04:30,0.63469409942627
01:05:00,0.633407115936279
01:05:30,0.633587837219238
01:06:00,0.633432388305664
01:06:30,0.6305832862854
01:07:00,0.038212776184082
01:07:30,0.311325073242187
01:08:00,0.336537837982178
01:08:30,0.366963386535644
01:09:00,0.382498741149902
01:09:30,0.402791500091553
01:10:00,0.42095136642456
01:10:30,0.429375171661377
01:11:00,0.437443733215332
01:11:30,0.437811851501465
01:12:00,0.443646430969238
01:12:30,0.443968296051025
01:13:00,0.44855260848999
01:13:30,0.447418689727783
01:14:00,0.450212001800537
01:14:30,0.453816413879394
01:15:00,0.450784683227539
01:15:30,0.451693058013916
01:16:00,0.454499244689941
01:16:30,0.453741550445557
01:17:00,0.455834865570068
01:17:30,0.455497741699219
01:18:00,0.457207202911377
01:18:30,0.456516742706299
01:19:00,0.460366725921631
01:19:30,0.457787990570068
01:20:00,0.458781719207764
01:20:30,0.459197044372559
01:21:00,0.460257530212402
01:21:30,0.459578990936279
01:22:00,0.460599422454834
01:22:30,0.460464954376221
01:23:00,0.462944984436035
01:23:30,0.462593555450439
01:24:00,0.463294982910156
01:24:30,0.463064193725586
01:25:00,0.464888572692871
01:25:30,0.465120792388916
01:26:00,0.464313507080078
01:26:30,0.464601993560791
01:27:00,0.4658203125
01:27:30,0.465503215789795
01:28:00,0.465553760528564
01:28:30,0.469521999359131
01:29:00,0.466011524200439
01:29:30,0.46774959564209
01:30:00,0.467152595520019
01:30:30,0.467196464538574
01:31:00,0.467545032501221
01:31:30,0.46746826171875
01:32:00,0.467253684997559
01:32:30,0.467991828918457
01:33:00,0.468327045440674
01:33:30,0.470136642456055
01:34:00,0.470525741577148
01:34:30,0.470172882080078
01:35:00,0.469540596008301
01:35:30,0.469594478607178
01:36:00,0.470435619354248
01:36:30,0.471311092376709
01:37:00,0.471016407012939
01:37:30,0.472982883453369
01:38:00,0.470805644989014
01:38:30,0.471109390258789
01:39:00,0.471791267395019
01:39:30,0.471791267395019
01:40:00,0.473006248474121
01:40:30,0.472233772277832
01:41:00,0.474735736846924
01:41:30,0.473747253417969
01:42:00,0.472436904907227
01:42:30,0.472564697265625
01:43:00,0.473127841949463
01:43:30,0.473357200622559
01:44:00,0.473389625549316
01:44:30,0.47439432144165
01:45:00,0.474699974060059
01:45:30,0.475481986999512
01:46:00,0.474307060241699
01:46:30,0.475050449371338
01:47:00,0.474381923675537
01:47:30,0.474942684173584
01:48:00,0.474569320678711
01:48:30,0.474716186523438
01:49:00,0.47526741027832
01:49:30,0.475622653961182
01:50:00,0.476975440979004
01:50:30,0.477713584899902
01:51:00,0.476420402526855
01:51:30,0.476717948913574
01:52:00,0.476332664489746
01:52:30,0.476309776306152
01:53:00,0.476644992828369
01:53:30,0.47853946685791
01:54:00,0.478134155273438
01:54:30,0.477415084838867
01:55:00,0.47864294052124
01:55:30,0.479093074798584
01:56:00,0.477809429168701
01:56:30,0.477973937988281
01:57:00,0.477618217468262
01:57:30,0.479783058166504
01:58:00,0.481645107269287
01:58:30,0.482599258422852
01:59:00,0.481483459472656
01:59:30,0.481917381286621
02:00:00,0.480573654174805
02:00:30,0.481036186218262
02:01:00,0.481139659881592
02:01:30,0.482524871826172
02:02:00,0.48244571685791
02:02:30,0.480058193206787
02:03:00,0.479949474334717
02:03:30,0.481740474700928
02:04:00,0.480660438537598
02:04:30,0.480906009674072
02:05:00,0.481148719787598
02:05:30,0.481701850891113
02:06:00,0.48262357711792
02:06:30,0.481650829315185
02:07:00,0.481628894805908
02:07:30,0.481589317321777
02:08:00,0.481948375701904
02:08:30,0.482228755950928
02:09:00,0.48561429977417
02:09:30,0.483255386352539
02:10:00,0.483592510223389
02:10:30,0.485412120819092
02:11:00,0.484391689300537
02:11:30,0.484448909759522
02:12:00,0.48610782623291
02:12:30,0.484523296356201
02:13:00,0.484584331512451
02:13:30,0.484897136688232
02:14:00,0.485395908355713
02:14:30,0.485281944274902
02:15:00,0.487378597259522
02:15:30,0.48620080947876
02:16:00,0.486584186553955
02:16:30,0.48662519454956
02:17:00,0.486701965332031
02:17:30,0.486724853515625
02:18:00,0.486795425415039
02:18:30,0.486899852752685
02:19:00,0.487566471099854
02:19:30,0.489020347595215
02:20:00,0.487812995910644
02:20:30,0.48823881149292
02:21:00,0.489512920379639
02:21:30,0.48954963684082
02:22:00,0.487630844116211
02:22:30,0.488911628723144
02:23:00,0.489532947540283
02:23:30,0.489246368408203
02:24:00,0.488510131835938
02:24:30,0.488539218902588
02:25:00,0.488735198974609
02:25:30,0.488680362701416
02:26:00,0.488941669464111
02:26:30,0.490415096282959
02:27:00,0.490562915802002
02:27:30,0.490672588348389
02:28:00,0.489022254943848
02:28:30,0.48905611038208
02:29:00,0.489431381225586
