,arima,lstm,mlp,rf,svr,xgboost
decreasing,0.2355986845366075,0.0964909349531357,0.0112250132263445,0.4228907703530209,0.0071818382217613,0.4085145350211432
increasing,0.0305078976163903,0.025343672290187,0.0249078358752977,0.0337434093884823,0.0249092407283524,0.047918523227034
periodic,1.2208765177963072,0.0167724587623381,0.0328026633783705,0.0086647257253088,0.0077775146088831,0.0099104595262322
random,0.7114166050372724,0.0404755858739083,0.0334493200666239,0.0330867218896669,0.0325878136488735,0.0354352223721372
