,arima,lstm,mlp,rf,svr,xgboost
decreasing,0.1542498894582286,0.1188632977055178,0.0099390081307215,0.4297259354711643,0.0101408640678601,0.4006794396114508
increasing,0.0765454433021054,0.0348742131524436,0.0346264982275701,0.1040327707279825,0.0348024226353024,0.137233179905772
periodic,3.494193127351709,0.0208303411841957,0.0197098651470994,0.0208635630776816,0.0194290696445206,0.0227798986373051
random,0.1250127653320979,0.0229862511100671,0.0190042794339708,0.0196719803709912,0.0190291908368023,0.0197508559853447
