,arima,lstm,mlp,rf,svr,xgboost
decreasing,0.0440143386123658,0.0017819751295658,0.0024184733582873,0.1006914796523242,0.0019160906052514,0.0892458337163973
increasing,0.0126712293275217,0.0040178341959338,0.0039198532560897,0.0043209178166127,0.0039233713437486,0.007076951008422
periodic,9.435880903601022,0.0015121975681629,0.0014112267199739,0.0015137177005374,0.0014434476058054,0.0017001882981296
random,0.0160985151936203,0.0017920055964046,0.0015694486679828,0.0016738286014144,0.0015727650710377,0.0016795620444647
