,arima,lstm,mlp,rf,svr,xgboost
decreasing,0.0555067401553799,0.0093105005281302,0.0001260009219316,0.1788366036497714,5.157880024355252e-05,0.1668841253235408
increasing,0.0009307318169721,0.0006423017251523,0.0006204002879907,0.0011386176771587,0.000620470273663,0.0022961848682598
periodic,1.490539471706437,0.0002813153729343,0.0010760147247146,7.507747189482874e-05,6.048973349139033e-05,9.821720802108816e-05
random,0.5061135859227585,0.0016382730518361,0.0011188570129194,0.0010947311654041,0.0010619655984137,0.0012556549845628
