,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
increasing,0.2209301283403343,0.2183847575654109,0.2408378265906584,0.2048563655033854,0.2048563655033854,1.1763972129303588,1.3470387176757557,0.2258583672101616,0.7053216402735398,0.7053002699427328
