,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
periodic,519.7352380240437,463.87847133861976,422.6773106672693,3.9539944375535776,3.9614382540503374,28593.33742113338,22379.147503236145,438.0770079262539,3.8494728155553695,3.851460258284096
