,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
periodic,621.9370393399058,628.3018966331581,834.4741643792079,3.366496643489783,3.3666489167930926,3364.2177736505296,1256.279749429202,646.6564221689985,25.351825751560508,25.41829004580065
