Time,frontend
2020-08-06 15:06:00,633.4
2020-08-06 15:07:00,689.862027594481
2020-08-06 15:08:00,625.266666666667
2020-08-06 15:09:00,607.626158256116
2020-08-06 15:10:00,642.666666666667
2020-08-06 15:11:00,669.2
2020-08-06 15:12:00,629.2
2020-08-06 15:13:00,606.466666666667
2020-08-06 15:14:00,707.4
2020-08-06 15:15:00,690.333333333333
2020-08-06 15:16:00,664.4
2020-08-06 15:17:00,724.10345287295
2020-08-06 15:18:00,730.266666666667
2020-08-06 15:19:00,630.775385025668
2020-08-06 15:20:00,707.533333333333
2020-08-06 15:21:00,718.066666666667
2020-08-06 15:22:00,722.066666666667
2020-08-06 15:23:00,686.045736382425
2020-08-06 15:24:00,625
2020-08-06 15:25:00,624.533333333333
2020-08-06 15:26:00,708.4
2020-08-06 15:27:00,697.133333333333
2020-08-06 15:28:00,715.6
2020-08-06 15:29:00,688.8
2020-08-06 15:30:00,705.105985868551
2020-08-06 15:31:00,738.2
2020-08-06 15:32:00,753.516901126742
2020-08-06 15:33:00,667.933333333333
2020-08-06 15:34:00,702.866666666667
2020-08-06 15:35:00,755.666666666667
2020-08-06 15:36:00,629.8
2020-08-06 15:37:00,669.6
2020-08-06 15:38:00,722.333333333333
2020-08-06 15:39:00,712.866666666667
2020-08-06 15:40:00,695.2
2020-08-06 15:41:00,761.136303014137
2020-08-06 15:42:00,743.116207747183
2020-08-06 15:43:00,700.533333333333
2020-08-06 15:44:00,717.133333333333
2020-08-06 15:45:00,712
2020-08-06 15:46:00,824.866666666667
2020-08-06 15:47:00,820.266666666667
2020-08-06 15:48:00,797.133333333334
2020-08-06 15:49:00,813.733333333333
2020-08-06 15:50:00,806.466666666667
2020-08-06 15:51:00,728.715247683179
2020-08-06 15:52:00,818.533333333333
2020-08-06 15:53:00,780.173564753004
2020-08-06 15:54:00,765.133333333333
2020-08-06 15:55:00,787.066666666666
2020-08-06 15:56:00,807.133333333334
2020-08-06 15:57:00,703.8
2020-08-06 15:58:00,827.866666666666
2020-08-06 15:59:00,770.948603426438
2020-08-06 16:00:00,835.533333333333
2020-08-06 16:01:00,674.6
2020-08-06 16:02:00,743.133333333333
2020-08-06 16:03:00,879.666666666667
2020-08-06 16:04:00,773.533333333333
2020-08-06 16:05:00,734.933333333333
2020-08-06 16:06:00,802.066666666667
2020-08-06 16:07:00,775.6
2020-08-06 16:08:00,816.933333333333
2020-08-06 16:09:00,757.117141142743
2020-08-06 16:10:00,750.666666666667
2020-08-06 16:11:00,816.933333333333
2020-08-06 16:12:00,758.2
2020-08-06 16:13:00,882.533333333333
