Time,microservice3
00:00:00,55.6967988152199
00:01:00,45.2062156037553
00:02:00,16.5938794293603
00:03:00,24.9404789228062
00:04:00,31.6804623800186
00:05:00,29.6365206787928
00:06:00,34.988822582173
00:07:00,32.4545454545455
00:08:00,34.8231950538492
00:09:00,35.7056397566759
00:10:00,34.2889460705479
00:11:00,36.6730552423901
00:12:00,33.9158374792703
00:13:00,39.6636578110575
00:14:00,39.4263426342634
00:15:00,37.9970196701768
00:16:00,37.3951563458001
00:17:00,38.0601769911504
00:18:00,40.965877157768
00:19:00,39.5410574804727
00:20:00,39.181753312946
00:21:00,37.9965948923385
00:22:00,38.1955523819239
00:23:00,38.2261441818726
00:24:00,39.8924530158418
00:25:00,39.6567653486986
00:26:00,39.3653063250918
00:27:00,39.8606004901961
00:28:00,39.2081203007519
00:29:00,39.322516025641
00:30:00,38.9193742478941
00:31:00,39.0337090163934
00:32:00,39.9813322452311
00:33:00,39.621853898097
00:34:00,39.0805808364863
00:35:00,40.3878198567042
00:36:00,37.2772211969417
00:37:00,25.8954914416799
00:38:00,34.9649840836744
00:39:00,38.3845308284201
00:40:00,38.5508095758419
00:41:00,38.7122589669298
00:42:00,40.0787119856887
00:43:00,38.5042996935851
00:44:00,39.5393393393393
00:45:00,60.1709677419355
00:46:00,46.2916015963908
00:47:00,31.6416870789957
00:48:00,20.1142968218486
00:49:00,146.458570524984
00:50:00,195.139613754122
00:51:00,199.680202077972
00:52:00,194.854639660857
00:53:00,200.823924087032
00:54:00,200.487056754909
00:55:00,202.343612764712
00:56:00,203.392258696717
00:57:00,204.581120943953
00:58:00,204.001282430699
00:59:00,209.942582774832
01:00:00,183.391293125699
01:01:00,177.993973829201
01:02:00,176.167607802875
01:03:00,177.354175738048
01:04:00,180.227631009095
01:05:00,181.990764359222
01:06:00,188.119264400974
01:07:00,196.556887923709
01:08:00,193.942196531792
01:09:00,190.378120070521
01:10:00,190.333271409994
01:11:00,199.679452841018
01:12:00,197.971140939597
01:13:00,207.300820152314
01:14:00,189.076073289025
01:15:00,198.162218634248
01:16:00,193.185229911751
01:17:00,193.837329572167
01:18:00,192.105009723123
01:19:00,197.131551412537
01:20:00,198.324894917845
01:21:00,201.375776397516
01:22:00,197.571742873541
01:23:00,196.479946267511
01:24:00,199.791331031837
01:25:00,193.567123798862
01:26:00,196.322541060978
01:27:00,201.201526422568
01:28:00,190.952661614744
01:29:00,196.659647125783
01:30:00,228.720529135968
01:31:00,210.413784021071
01:32:00,188.145111273258
01:33:00,191.404612546125
01:34:00,193.423982869379
01:35:00,199.157915020715
01:36:00,198.49196326062
01:37:00,196.714108082257
01:38:00,197.183716274192
01:39:00,198.231265031265
01:40:00,196.9715261959
01:41:00,195.410358565737
01:42:00,197.962349109025
01:43:00,202.691679779701
01:44:00,196.506519463215
01:45:00,198.533467394427
