,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
increasing,0.0484266076917673,0.0484033229602978,0.0492182753485019,0.0483919078333304,0.0485106518859744,0.0524458597889882,0.0496072023326282,0.0482904906491312,0.0482320403639892,0.0480068542309048
