Workload,arima,lstm,mlp,rf,svr,xgboost,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,0.2097959451761779,0.0422134472599177,0.04917797635413,0.3173192078212792,0.0437731722091446,0.2987404119237927,0.172024553435495,0.3402909168504309,0.1076042080645254,0.1397304229964351,0.1398181975242827,0.1230563816733991,0.1067888406090682,0.2052314331454047,0.0812689398996903,0.0755344350089246
increasing,0.1125665551019562,0.0633863880966085,0.0626087314684604,0.0657336885973451,0.0626368209901228,0.08412461594814,0.0624925453335237,0.062517238247715,0.0637653073479149,0.0624900954405738,0.0624900954405738,0.0624239903190546,0.0624100118489434,0.0728911511981864,0.0645637733394792,0.0645637733394792
periodic,3.07178790016515,0.0388869845599136,0.0375662976612546,0.0389065251665763,0.0379927309600861,0.0412333396431776,0.0374928135687348,0.0374948804567194,0.0381261721584857,0.0374916140193805,0.0374964682320465,0.5151534465530452,0.0382519655061409,0.0388932552899956,0.0845076431573062,0.0841211242855668
random,0.1268799243127941,0.042332087078298,0.0396162677189918,0.0409124504449988,0.0396581022117511,0.040982460205126,0.0397318887624514,0.0397465116863489,0.0402980922767522,0.0397195368803819,0.0397195368803819,0.0445518434087704,0.0396872238177591,0.0416547469704875,0.0612316101259245,0.0606845164578983
