Workload,arima,lstm,mlp,rf,svr,xgboost,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
microservice3,14.82743069917736,13.994618430931228,10.68744026351029,10.350365527082833,10.598565402046347,10.072631145590618,9.82183142477799,9.791638804975152,10.240356552102552,9.813803359936625,9.848929558954614,10.676562828373315,9.964512648752455,10.495036928799848,14.517351522291085,14.893907670976184
