Workload,arima,lstm,mlp,rf,svr,xgboost,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,0.0099994693163185,0.0036679784035419,0.000298683114909,0.0295872539883782,0.0001565203176686,0.0450460841954451,0.0001492148195213,0.0001667348651927,0.0002532213209559,0.0001503938468575,0.0001504012534222,0.014359414119741,0.006364665523323,0.0023707932031468,0.0025289305729937,0.0024196493602747
increasing,0.0830340071433741,0.0255226245517572,0.0241689348709855,0.2057916391563781,0.0064432475452853,0.1811393570621612,0.0066108895783447,0.006166260826989,0.0107359279594446,0.0066615966346654,0.0066615966346654,0.0765950849030483,0.0487039804727931,0.0064432475452853,0.0344638950583479,0.0344364762655583
periodic,0.0631988240938068,0.0089328939590424,0.0045408028837488,0.0061932221174043,0.003427618466291,0.0069175569166348,0.0038571810806489,0.0037001587606156,0.0043366016234149,0.0035400105973543,0.0037970774762386,0.0140990108955144,0.006038274222209,0.0043179008399742,0.0223238936578826,0.0225683771524538
random,0.0239987930341555,0.0039288403213385,0.0012667579652429,0.001283614725208,0.0007759994912126,0.0015801683260187,0.0008398067183631,0.0008293185083626,0.0008303557627341,0.0008382025791115,0.0008382025791115,0.0040407785276439,0.0009970437372468,0.0035962837323361,0.0060819540475682,0.0065642296839693
