,static_mean_homogeneous,static_median_homogeneous,dynamic_selection_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heteregoneous,static_median_heterogeneous,dynamic_selection_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
periodic,0.0370924699251635,0.0357840443885432,0.038623075549278,0.0377666033927993,0.0400043823909557,0.0485063704242787,0.0473809869615519,0.0381290329647129,0.1424310890341733,0.14134461012271
