,10,20,30,40,50,60
arima,0.0943975199112822,0.0943975199112822,0.0943975199112822,0.0943975199112822,0.0943975199112822,0.0943975199112822
lstm,0.0020550331993783,0.0213164721968458,0.7684216678911453,0.742015656204049,0.0514421426018431,0.5750283048151927
mlp,0.0003361733748412,0.0005508954159514,0.0003357754691518,0.0008914881258279,0.0008328217200681,0.0007872594986763
rf,7.534848866909814e-05,7.8008342604081e-05,8.010327136952367e-05,8.154181440842997e-05,8.775074400254657e-05,8.544576771813805e-05
svr,0.0038861487168868,0.004055051678772,0.0039978227172595,0.0041832352300572,0.0041758741034879,0.0042009680658877
xgboost,0.0773714660633676,0.077365845719581,0.077363088535012,0.0773509536266125,0.0773495794779434,0.0773441917154096
