,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
periodic,0.0266005005324523,0.0265565669402011,0.027547536581695,0.0253951799994126,0.0254058181728236,0.2659547121812959,0.0506419774204885,0.0265964246933641,0.025513781295674,0.0254450334023442
