,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,1537.7500538805018,196.59972375752776,6878.974651287416,10.434010348120124,15.154396696728506,35255.58086791909,38610.20741050864,44594.20889831979,44.05242390954877,43.90328319578409
