,static_mean_homogeneous,static_median_homogeneous,dynamic_homogeneous,dynamic_weighting_homogeneous,dynamic_weighting_with_selection_homogeneous,static_mean_heterogeneous,static_median_heterogeneous,dynamic_heterogeneous,dynamic_weighting_heterogeneous,dynamic_weighting_with_selection_heterogeneous
decreasing,0.0081061396200541,0.009981477961879,0.0241067147285618,0.0093355577290661,0.0101956556782925,0.1604167738500236,0.1523028626010983,0.1744144278332148,0.1491256404700902,0.1480138064904071
