Time,frontend
2020-08-10 12:36:00,78630912
2020-08-10 12:37:00,78643200
2020-08-10 12:38:00,80084992
2020-08-10 12:39:00,80248832
2020-08-10 12:40:00,80252928
2020-08-10 12:41:00,80494592
2020-08-10 12:42:00,80629760
2020-08-10 12:43:00,80756736
2020-08-10 12:44:00,80904192
2020-08-10 12:45:00,81469440
2020-08-10 12:46:00,81432576
2020-08-10 12:47:00,81850368
2020-08-10 12:48:00,82366464
2020-08-10 12:49:00,82337792
2020-08-10 12:50:00,82669568
2020-08-10 12:51:00,82972672
2020-08-10 12:52:00,83283968
2020-08-10 12:53:00,84172800
2020-08-10 12:54:00,84135936
2020-08-10 12:55:00,85471232
2020-08-10 12:56:00,85737472
2020-08-10 12:57:00,85921792
2020-08-10 12:58:00,86032384
2020-08-10 12:59:00,86249472
2020-08-10 13:00:00,87072768
2020-08-10 13:01:00,87752704
2020-08-10 13:02:00,89010176
2020-08-10 13:03:00,89096192
2020-08-10 13:04:00,89317376
2020-08-10 13:05:00,91357184
2020-08-10 13:06:00,94965760
2020-08-10 13:07:00,95006720
2020-08-10 13:08:00,95383552
2020-08-10 13:09:00,95502336
2020-08-10 13:10:00,95416320
2020-08-10 13:11:00,95657984
2020-08-10 13:12:00,95596544
2020-08-10 13:13:00,95727616
2020-08-10 13:14:00,97640448
2020-08-10 13:15:00,97644544
2020-08-10 13:16:00,97779712
2020-08-10 13:17:00,97837056
2020-08-10 13:18:00,97742848
2020-08-10 13:19:00,97902592
2020-08-10 13:20:00,97923072
2020-08-10 13:21:00,98496512
2020-08-10 13:22:00,98504704
2020-08-10 13:23:00,98648064
2020-08-10 13:24:00,99229696
2020-08-10 13:25:00,100446208
2020-08-10 13:26:00,100478976
2020-08-10 13:27:00,100646912
2020-08-10 13:28:00,101388288
2020-08-10 13:29:00,101494784
2020-08-10 13:30:00,102227968
2020-08-10 13:31:00,103317504
2020-08-10 13:32:00,104263680
2020-08-10 13:33:00,104398848
2020-08-10 13:34:00,104480768
2020-08-10 13:35:00,104566784
2020-08-10 13:36:00,104579072
2020-08-10 13:37:00,105193472
2020-08-10 13:38:00,105402368
2020-08-10 13:39:00,105758720
2020-08-10 13:40:00,105967616
2020-08-10 13:41:00,106024960
2020-08-10 13:42:00,105971712
2020-08-10 13:43:00,105455616
2020-08-10 13:44:00,105320448
2020-08-10 13:45:00,105353216
2020-08-10 13:46:00,105377792
2020-08-10 13:47:00,105594880
2020-08-10 13:48:00,105930752
2020-08-10 13:49:00,105791488
2020-08-10 13:50:00,106430464
